TransactionID,OrderDate,CustomerID,ProductID,RegionID,TeamID,Quantity,Revenue,Cost,Profit,TargetRevenue,ProcessingDays,Status,CompletionFlag,SatisfactionScore
T00242,2024-01-23,C192,P008,R15,T01,10,2242.04,1446.03,796.01,2511.29,12,Delayed,Yes,3.0
T00243,2024-11-08,C187,P017,R16,T07,1,547.27,371.14,176.13,487.46,2,Completed,Yes,3.0
T00244,2024-04-16,C085,P004,R02,T03,8,13363.29,10905.18,2458.11,11560.64,6,Completed,Yes,5.0
T00245,2025-07-26,C186,P029,R08,T02,4,4373.02,3073.09,1299.93,5036.66,5,Completed,Yes,4.0
T00246,2025-02-25,C089,P024,R03,T04,4,4659.88,3240.73,1419.15,4303.15,4,Completed,Yes,3.0
T00247,2025-02-20,C075,P011,R10,T05,4,5829.7,4329.24,1500.46,5170.0,4,Completed,Yes,4.0
T00248,2024-10-19,C114,P005,R06,T07,4,7303.69,4826.01,2477.68,7454.92,7,Delayed,Yes,2.0
T00249,2025-10-05,C200,P002,R17,T02,2,2879.57,2159.4,720.17,2918.0,4,Completed,Yes,5.0
T00250,2025-09-01,C147,P016,R07,T03,5,7472.66,4808.03,2664.63,8257.51,2,Completed,Yes,3.0
T00251,2025-08-04,C212,P030,R16,T05,3,2371.5,1803.35,568.15,2862.77,3,Completed,Yes,
T00252,2025-06-18,C156,P005,R06,T06,8,14804.38,9741.75,5062.63,13891.05,1,Completed,Yes,4.0
T00253,2024-01-28,C120,P007,R01,T05,5,5031.07,3864.81,1166.26,5084.92,7,Delayed,Yes,3.0
T00254,2025-11-23,C061,P004,R15,T01,5,5660.26,4031.53,1628.73,7094.03,12,Delayed,Yes,1.0
T00255,2025-08-16,C031,P032,R08,T06,4,3827.8,3155.73,672.07,3747.71,5,Completed,Yes,5.0
T00256,2024-07-12,C043,P022,R16,T07,6,11184.63,9320.14,1864.49,10415.07,7,Completed,Yes,4.0
T00257,2025-07-12,C008,P029,R02,T06,3,3322.57,2378.75,943.82,3533.11,15,Delayed,Yes,1.0
T00258,2024-12-24,C028,P028,R14,T03,1,1305.13,1076.07,229.06,1481.45,5,Completed,Yes,5.0
T00259,2024-12-03,C211,P029,,T03,1,1142.79,863.71,279.08,,4,In Progress,No,
T00260,2024-07-17,C182,P005,R05,T07,1,1651.44,1338.35,313.09,,3,In Progress,No,
T00261,2024-06-03,C061,P008,R11,T05,4,939.54,723.77,215.77,915.11,3,In Progress,No,
T00262,2025-02-08,C084,P009,R01,T01,5,3200.1,2055.62,1144.48,3079.43,9,In Progress,No,
T00263,2025-10-16,C041,P026,R17,T03,10,2922.18,2013.07,909.11,3646.52,2,Completed,Yes,3.0
T00264,2024-09-17,C035,P018,R02,T05,6,5502.75,3979.19,1523.56,5597.7,1,Cancelled,No,
T00265,2025-04-06,C198,P004,R02,T04,2,2728.82,1764.9,963.92,3152.9,7,Completed,Yes,4.0
T00266,2024-03-29,C018,P004,R11,T07,1,1489.98,955.71,534.27,1506.94,4,Completed,Yes,4.0
T00267,2024-08-17,C072,P011,R06,T02,3,3921.78,2444.66,1477.12,4191.94,7,Completed,Yes,4.0
T00268,2025-07-16,C132,P011,R05,T01,6,7374.53,5559.17,1815.36,8100.62,8,Completed,Yes,4.0
T00269,2024-12-13,C144,P006,R09,T04,4,3703.09,2326.06,1377.03,4734.78,28,Delayed,Yes,2.0
T00270,2025-07-09,C150,P031,R03,T02,4,1810.24,1262.41,547.83,1746.73,3,Completed,Yes,3.0
T00271,2025-11-17,C114,P002,R19,T03,2,2628.98,1921.64,707.34,2848.15,12,Delayed,Yes,4.0
T00272,2024-06-26,C047,P005,R05,T03,3,5375.82,3954.45,1421.37,5663.44,12,Delayed,Yes,1.0
T00273,2025-02-15,C049,P005,R07,T01,4,8446.26,6559.99,1886.27,7708.96,6,In Progress,No,
T00274,2024-08-02,C132,P025,R02,T01,6,8041.31,5771.37,2269.94,10587.65,3,Completed,Yes,3.0
T00275,2025-11-10,C156,P029,R13,T03,3,3851.93,2588.25,1263.68,3723.28,7,Completed,Yes,4.0
T00276,2025-07-28,C127,P008,R15,T02,3,739.36,508.59,230.77,723.77,6,Completed,Yes,5.0
T00277,2024-10-30,C082,P017,R06,T02,2,780.92,635.61,145.31,1011.65,15,Delayed,Yes,4.0
T00278,2025-12-06,C135,P012,R15,T02,8,13700.88,10612.79,3088.09,13628.83,3,Completed,Yes,5.0
T00279,2025-11-10,C043,P026,R14,T07,2,725.71,530.2,195.51,716.61,2,Completed,Yes,4.0
T00280,2025-06-18,C139,P010,R02,T02,3,2811.28,2119.71,691.57,,2,Completed,Yes,
T00281,2025-03-18,C038,P016,R08,T05,5,9464.61,7262.15,2202.46,8009.41,1,Completed,Yes,4.0
T00282,2025-01-07,C080,P021,R03,T01,4,4365.75,2831.22,1534.53,4614.55,3,Completed,Yes,4.0
T00283,2024-06-01,C211,P030,R14,T04,3,2488.51,1684.44,804.07,2722.76,3,Completed,Yes,5.0
T00284,2025-09-09,C168,P011,,T03,10,10339.19,7840.7,2498.49,12589.66,4,Completed,Yes,4.0
T00285,2024-07-28,C202,P029,R15,T06,10,13493.5,11127.27,2366.23,12201.08,2,In Progress,No,
T00286,2025-02-13,C125,P003,R03,T02,3,3372.84,2196.39,1176.45,2628.01,1,Completed,Yes,4.0
T00287,2024-11-02,C146,P029,R01,T07,2,2739.17,2291.06,448.11,2955.92,6,Completed,Yes,5.0
T00288,2024-03-14,C193,P023,R19,T04,5,2912.87,1813.75,1099.12,2395.44,5,Completed,Yes,3.0
T00289,2025-05-13,C199,P023,R08,T05,5,2459.3,1690.45,768.85,2512.71,3,Completed,Yes,4.0
T00290,2025-02-26,C125,P017,R01,T06,3,1769.82,1469.98,299.84,1502.38,2,Completed,Yes,
T00291,2025-04-29,C075,P025,R07,T01,3,4794.03,3467.42,1326.61,5511.5,4,In Progress,No,
T00292,2025-10-02,C177,P008,R06,T04,6,1435.69,924.18,511.51,1622.2,7,Completed,Yes,4.0
T00293,2024-03-23,C144,P004,R13,T01,1,1374.35,1092.73,281.62,1360.93,5,Completed,Yes,4.0
T00294,2025-05-21,C158,P026,R17,T07,3,1202.37,814.2,388.17,1073.13,3,In Progress,No,
T00295,2025-07-07,C155,P014,R02,T01,2,431.3,336.8,94.5,494.4,3,Completed,Yes,5.0
T00296,2025-05-12,C031,P016,R03,T02,4,6733.07,4858.69,1874.38,6736.16,6,Completed,Yes,4.0
T00297,2024-01-26,C078,P028,R03,T02,2,2804.94,2095.39,709.55,3288.66,8,Completed,Yes,4.0
T00298,2025-09-23,C157,P003,R10,T02,2,1493.94,1058.85,435.09,1878.85,4,In Progress,No,
T00299,2024-12-31,C022,P009,R07,T03,3,1951.73,1493.88,457.85,1713.88,6,Delayed,Yes,3.0
T00300,2024-03-29,C056,P005,R06,T01,1,2073.42,1708.14,365.28,1845.46,6,Completed,Yes,3.0
T00301,2024-06-17,C207,P022,R08,T01,2,3224.08,2055.14,1168.94,3509.9,6,Completed,Yes,4.0
T00302,2025-08-31,C038,P019,R04,T06,4,6971.53,5452.86,1518.67,6661.13,2,Completed,Yes,5.0
T00303,2024-08-07,C168,P027,R03,T01,4,3351.68,2101.51,1250.17,4087.37,7,Completed,Yes,4.0
T00304,2024-05-03,C076,P003,R07,T01,3,2524.06,1888.42,635.64,2894.06,6,Delayed,Yes,1.0
T00305,2024-09-02,C041,P014,R16,T07,5,1214.23,899.71,314.52,1265.41,5,In Progress,No,
T00306,2025-09-01,C192,P016,R15,T02,5,7571.11,5018.06,2553.05,7899.13,3,Completed,Yes,4.0
T00307,2024-01-30,C114,P031,R04,T02,3,1532.69,1201.29,331.4,1419.05,2,Completed,Yes,4.0
T00308,2025-06-18,C037,P030,R06,T03,5,5021.31,3354.87,1666.44,4881.7,10,Delayed,Yes,3.0
T00309,2025-12-08,C003,P004,R16,T01,4,6127.72,4297.71,1830.01,6092.49,4,Completed,Yes,5.0
T00310,2024-03-17,C055,P008,R01,T06,5,1424.92,910.68,514.24,1425.55,4,Completed,Yes,4.0
T00311,2024-04-24,C085,P024,R18,T06,4,5387.85,4431.7,956.15,4459.81,4,Completed,Yes,4.0
T00312,2025-05-26,C187,P017,R16,T04,6,2781.72,2140.62,641.1,3052.51,4,In Progress,No,
T00313,2025-06-07,C017,P029,R19,T07,2,2185.33,1520.09,665.24,2859.45,1,Completed,Yes,4.0
T00314,2025-07-24,C012,P009,R03,T03,2,962.42,647.96,314.46,1144.56,4,Completed,Yes,
T00315,2025-02-02,C171,P016,R07,T06,6,10905.56,8608.31,2297.25,9323.33,8,Delayed,Yes,3.0
T00316,2024-07-22,C074,P007,R01,T07,3,2969.45,2108.45,861.0,3141.26,4,Completed,Yes,5.0
T00317,2025-07-01,C198,P029,R02,T03,1,1179.7,790.67,389.03,1396.63,12,Delayed,Yes,
T00318,2025-03-20,C185,P016,R18,T04,6,10593.39,8787.36,1806.03,11737.44,10,Delayed,Yes,2.0
T00319,2025-01-20,C045,P028,R17,T02,5,7512.57,5497.9,2014.67,6973.14,3,Completed,Yes,4.0
T00320,2025-06-16,C021,P020,R10,T06,5,837.26,638.63,198.63,805.29,5,Completed,Yes,3.0
T00321,2025-08-30,C062,P018,R12,T04,4,3510.75,2596.83,913.92,3573.41,7,Completed,Yes,4.0
T00322,2025-05-27,C056,P016,R09,T07,8,12652.14,9144.09,3508.05,14079.34,5,Completed,Yes,4.0
T00323,2025-10-06,C013,P006,R04,T02,2,1810.85,1185.67,625.18,2045.25,2,Completed,Yes,5.0
T00324,2025-04-13,C038,P006,R07,T04,5,6656.68,5223.77,1432.91,4867.24,2,Completed,Yes,4.0
T00325,2024-05-25,C211,P031,R18,T03,3,1737.56,1191.59,545.97,1579.33,3,Completed,Yes,4.0
T00326,2024-10-14,C036,P009,R15,T01,10,5567.21,4361.92,1205.29,6310.84,2,Completed,Yes,3.0
T00327,2024-02-21,C127,P006,R07,T02,5,5638.17,4044.49,1593.68,4723.63,12,Delayed,Yes,3.0
T00328,2025-11-08,C051,P008,R04,T06,2,531.54,366.71,164.83,491.02,1,Completed,Yes,4.0
T00329,2025-06-14,C069,P024,R02,T02,1,1009.45,650.92,358.53,1160.57,2,Completed,Yes,3.0
T00330,2024-11-27,C124,P032,R07,T05,1,929.33,629.46,299.87,965.17,6,In Progress,No,
T00331,2024-02-05,C209,P017,R12,T05,6,2850.66,2036.54,814.12,2683.19,2,Completed,Yes,5.0
T00332,2025-07-29,C050,P001,R05,T05,4,994.12,690.61,303.51,991.73,3,Completed,Yes,4.0
T00333,2024-03-17,C049,P026,R11,T04,4,1340.24,1101.21,239.03,1400.58,5,In Progress,No,
T00334,2024-10-08,C013,P017,R08,T03,10,5071.18,3274.56,1796.62,4990.74,7,Completed,Yes,
T00335,2025-04-10,C033,P026,R04,T06,2,857.09,585.79,271.3,686.56,4,Completed,Yes,5.0
T00336,2025-12-26,C019,P013,R07,T01,5,3899.92,2507.92,1392.0,4080.81,4,Completed,Yes,4.0
T00337,2025-05-06,C023,P002,R03,T02,6,9933.15,7672.5,2260.65,9864.67,3,Completed,Yes,
T00338,2025-07-26,C103,P029,R19,T07,2,2276.22,1603.71,672.51,2380.68,8,Completed,Yes,5.0
T00339,2025-10-17,C158,P024,R18,T03,2,2163.52,1692.54,470.98,2274.96,4,Completed,Yes,4.0
T00340,2025-04-03,C056,P014,R05,T01,3,706.49,533.91,172.58,727.13,5,Completed,Yes,4.0
T00341,2025-05-27,C116,P021,R14,T01,5,6776.54,5652.22,1124.32,5593.91,1,Cancelled,No,
T00342,2025-09-20,C084,P011,R01,T05,3,4131.54,3003.51,1128.03,3878.86,3,In Progress,No,
T00343,2024-11-03,C047,P015,R14,T05,4,2600.56,1763.14,837.42,2271.45,12,Delayed,Yes,3.0
T00344,2025-03-17,C172,P002,R12,T01,2,3688.01,2653.22,1034.79,2964.63,2,Completed,Yes,4.0
T00345,2024-06-20,C038,P011,R10,T07,3,3633.5,2719.35,914.15,3766.02,2,Completed,Yes,5.0
T00346,2025-09-15,C189,P014,R14,T01,3,582.66,423.79,158.87,714.75,3,Completed,Yes,5.0
T00347,2024-08-20,C052,P028,R11,T06,3,4389.43,3330.46,1058.97,4131.46,8,Completed,Yes,5.0
T00348,2024-11-14,C145,P004,R12,T04,3,4379.26,3156.4,1222.86,3974.25,12,Delayed,Yes,3.0
T00349,2024-10-19,C147,P027,R03,T02,5,5272.47,3959.46,1313.01,5265.1,7,Completed,Yes,5.0
T00350,2024-02-01,C027,P023,R15,T04,6,3111.56,,807.23,3105.88,3,Completed,Yes,5.0
T00351,2025-02-03,C193,P012,R03,T05,4,7123.65,5292.44,1831.21,5774.23,4,Completed,Yes,4.0
T00352,2024-03-13,C180,P016,R18,T05,8,14215.38,9994.34,4221.04,14661.25,6,Completed,Yes,4.0
T00353,2024-06-14,C091,P024,R02,T01,2,1974.28,1280.2,694.08,2164.02,1,Completed,Yes,4.0
T00354,2024-02-15,C068,P004,R10,T02,2,2802.98,2188.09,614.89,2871.31,5,Completed,Yes,
T00355,2025-10-27,C111,P019,R16,T06,3,4082.79,2816.71,1266.08,4996.08,4,Completed,Yes,4.0
T00356,2024-09-12,C122,P026,R12,T02,2,662.7,433.18,229.52,712.46,7,In Progress,No,
T00357,2025-01-21,C152,P014,R05,T01,3,773.03,562.86,210.17,727.13,7,Delayed,Yes,3.0
T00358,2025-07-07,C187,P006,R01,T04,4,3689.63,3095.63,594.0,4376.38,6,Completed,Yes,5.0
T00359,2025-09-03,C096,P012,R15,T04,8,10133.16,7568.26,2564.9,12872.93,3,Completed,Yes,4.0
T00360,2025-07-10,C189,P020,R17,T02,3,537.9,437.96,99.94,475.82,4,Completed,Yes,4.0
T00361,2025-06-29,C007,P025,R07,T04,2,3222.98,2019.74,1203.24,3334.79,4,Completed,Yes,4.0
T00362,2025-09-26,C116,P027,R01,T04,8,8736.68,6294.07,2442.61,8013.67,8,Delayed,Yes,
T00363,2025-04-27,C188,P026,R03,T05,3,1023.47,807.08,216.39,1032.87,2,Completed,Yes,5.0
T00364,2025-04-18,C013,P024,R03,T05,5,6396.11,4019.77,2376.34,5867.94,2,Completed,Yes,4.0
T00365,2024-05-08,C021,P027,R03,T04,2,2498.05,1596.77,901.28,1976.7,10,Delayed,Yes,2.0
T00366,2025-09-11,C098,P010,R13,T01,4,3095.19,2524.59,570.6,3831.92,7,Completed,Yes,5.0
T00367,2024-12-28,C211,P010,R15,T07,2,1793.55,1290.75,502.8,2080.06,7,Completed,Yes,3.0
T00368,2025-10-07,C053,P004,R19,T07,4,5430.69,3881.01,1549.68,6262.26,4,Completed,Yes,5.0
T00369,2025-02-08,C044,P013,R02,T03,8,7153.91,4857.89,2296.02,5874.17,6,Completed,Yes,4.0
T00370,2024-05-12,C047,P024,R11,T01,4,4139.48,3130.59,1008.89,4328.58,2,Completed,Yes,5.0
T00371,2025-07-20,C109,P029,R02,T01,6,7969.86,5780.97,2188.89,8232.42,4,In Progress,No,
T00372,2025-07-11,C059,P016,R01,T06,10,15194.58,9473.0,5721.58,15553.59,9,In Progress,No,
T00373,2025-11-27,C119,P025,R16,T04,2,3471.59,2361.07,1110.52,3537.4,15,Delayed,Yes,2.0
T00374,2025-02-26,C068,P029,R16,T01,3,4073.58,3007.21,1066.37,3851.14,10,Delayed,Yes,2.0
T00375,2025-07-27,C028,P010,R16,T04,6,6322.93,3931.98,2390.95,5637.78,3,Completed,Yes,3.0
T00376,2025-08-10,C202,P017,R03,T05,3,1172.42,743.62,428.8,1395.14,2,Completed,Yes,4.0
T00377,2024-01-29,C216,P026,R10,T02,3,1116.25,918.28,197.97,1036.71,3,Completed,Yes,4.0
T00378,2025-12-24,C198,P011,R09,T01,1,1394.17,925.46,468.71,1414.81,3,Completed,Yes,3.0
T00379,2024-03-19,C121,P004,R07,T07,4,5196.52,3447.06,1749.46,5461.32,6,Delayed,Yes,3.0
T00380,2024-06-20,C124,P027,R11,T06,10,10969.17,8066.97,2902.2,9877.72,5,Completed,Yes,4.0
T00381,2025-02-24,C160,P024,R14,T07,4,4732.89,3962.91,769.98,3802.03,6,Completed,Yes,4.0
T00382,2024-07-03,C003,P004,R18,T05,2,2461.51,1973.23,488.28,2667.95,6,Completed,Yes,3.0
T00383,2024-02-09,C006,P027,R13,T02,4,3981.84,2887.41,1094.43,3993.01,20,Delayed,Yes,1.0
T00384,2025-05-24,C157,P003,R14,T06,4,4095.81,2598.67,1497.14,3466.09,4,In Progress,No,
T00385,2025-10-10,C199,P024,R13,T05,2,2176.1,1530.26,645.84,2122.29,6,Delayed,Yes,3.0
T00386,2025-04-29,C104,P030,R14,T03,4,4089.87,3374.61,715.26,3594.04,7,Completed,Yes,4.0
T00387,2024-03-23,C181,P011,R17,T07,3,3918.28,2908.76,1009.52,3974.78,6,In Progress,No,
T00388,2024-08-14,C194,P031,R02,T01,4,1780.96,1395.91,385.05,2126.6,15,Delayed,Yes,1.0
T00389,2024-02-25,C018,P026,R01,T05,2,791.58,,235.25,690.84,1,Completed,Yes,5.0
T00390,2024-07-03,C014,P032,R10,T04,1,975.66,689.97,285.69,930.58,6,Delayed,Yes,2.0
T00391,2024-01-29,C059,P008,R16,T03,5,1518.8,1096.3,422.5,1282.65,3,Completed,Yes,4.0
T00392,2025-02-04,C210,P003,R18,T02,3,3248.31,2361.4,886.91,2857.3,5,Completed,Yes,5.0
T00393,2024-12-25,C023,P009,R15,T06,6,3701.41,2530.7,1170.71,3638.01,3,Completed,Yes,
T00394,2024-07-05,C089,P017,R15,T05,2,814.33,642.8,171.53,1082.32,4,Completed,Yes,
T00395,2025-11-17,C007,P031,R15,T04,5,2596.93,2131.94,464.99,2390.94,4,Completed,Yes,4.0
T00396,2025-06-19,C132,P001,R17,T02,1,279.15,220.84,58.31,240.7,5,Completed,Yes,3.0
T00397,2024-09-05,C158,P017,R15,T07,8,3623.4,2480.27,1143.13,3828.84,3,Completed,Yes,4.0
T00398,2024-10-18,C010,P015,R08,T02,5,2574.98,2065.0,509.98,3024.62,5,Completed,Yes,4.0
T00399,2025-02-06,C196,P022,R15,T01,5,8347.03,5188.48,3158.55,8497.32,3,Completed,Yes,5.0
T00400,2025-12-28,C116,P004,R04,T03,1,1327.08,947.23,379.85,1345.3,4,Completed,Yes,4.0
T00401,2024-09-14,C037,P023,R19,T04,10,4527.67,2913.01,1614.66,5469.93,3,Completed,Yes,
T00402,2025-05-11,C178,P027,R02,T04,5,6101.84,3976.62,2125.22,5295.02,4,In Progress,No,
T00403,2025-07-16,C124,P017,R01,T07,8,3304.73,2726.08,578.65,4327.27,1,Completed,Yes,4.0
T00404,2024-02-16,C157,P022,R09,T07,1,2114.42,1382.4,732.02,1868.57,4,Completed,Yes,4.0
T00405,2025-03-09,C165,P002,R11,T07,4,6111.01,4911.95,1199.06,6455.85,6,Completed,Yes,5.0
T00406,2025-09-09,C117,P017,R06,T03,4,1933.69,,444.32,1923.32,2,Completed,Yes,5.0
T00407,2024-06-16,C041,P027,R19,T01,5,4986.55,3752.14,1234.41,5081.71,7,Delayed,Yes,2.0
T00408,2025-11-28,C177,P005,R01,T07,3,5322.27,4227.79,1094.48,5760.4,3,Completed,Yes,4.0
T00409,2025-01-04,C172,P024,R01,T01,8,9934.66,7428.26,2506.4,9168.5,2,Completed,Yes,4.0
T00410,2025-06-06,C161,P004,R01,T06,4,5113.28,,1143.01,6038.51,12,Delayed,Yes,1.0
T00411,2024-09-25,C087,P012,R03,T07,6,8949.83,5663.63,3286.2,9204.5,7,In Progress,No,
T00412,2025-06-08,C098,P028,R06,T01,2,3089.02,2143.35,945.67,2802.91,4,Completed,Yes,3.0
T00413,2024-03-06,C218,P027,R09,T01,6,7293.29,5017.85,2275.44,6660.13,3,Completed,Yes,4.0
T00414,2024-11-12,C178,P002,R02,T05,3,3890.53,2971.86,918.67,4641.3,15,Delayed,Yes,3.0
T00415,2024-10-25,C068,P024,R16,T01,2,2064.66,1623.12,441.54,2399.21,8,Delayed,Yes,2.0
T00416,2025-10-30,C218,P032,R10,T07,3,2371.23,1498.33,872.9,2789.74,2,Completed,Yes,5.0
T00417,2024-01-26,C210,P001,R06,T04,4,1116.38,749.3,367.08,1102.63,5,Completed,Yes,5.0
T00418,2025-01-19,C090,P010,R16,T03,6,6342.83,4727.18,1615.65,6128.65,3,Completed,Yes,3.0
T00419,2024-03-02,C200,P006,R18,T01,5,5919.5,3693.78,2225.72,5166.3,3,In Progress,No,
T00420,2024-01-21,C096,P017,R18,T05,4,1894.11,1180.06,714.05,1910.71,8,Delayed,Yes,1.0
T00421,2025-11-21,C132,P006,R03,T01,8,7024.13,5421.49,1602.64,8542.72,4,Completed,Yes,4.0
T00422,2024-08-14,C160,P009,R16,T04,8,3689.22,3060.19,629.03,4471.85,3,Completed,Yes,4.0
T00423,2025-04-15,C131,P014,R17,T05,4,1113.64,738.18,375.46,923.07,3,Completed,Yes,4.0
T00424,2025-01-16,C189,P032,,T06,10,11246.48,8373.64,2872.84,9365.02,12,Delayed,Yes,3.0
T00425,2024-03-22,C195,P004,R09,T03,2,2806.11,2231.89,574.22,2768.13,6,Completed,Yes,5.0
T00426,2024-02-11,C213,P026,R06,T07,1,335.13,233.77,101.36,384.73,7,Completed,Yes,4.0
T00427,2025-11-24,C047,P011,R03,T03,3,4136.59,3254.7,881.89,4065.94,1,Cancelled,No,
T00428,2025-09-12,C165,P014,R10,T06,2,481.89,314.17,167.72,,7,Completed,Yes,3.0
T00429,2024-02-08,C079,P022,R19,T01,4,8302.94,5666.5,2636.44,6911.93,9,In Progress,No,
T00430,2024-11-14,C107,P025,R13,T04,4,7068.02,4901.3,2166.72,7266.02,4,Completed,Yes,4.0
T00431,2024-02-09,C090,P003,R18,T05,3,2774.82,2015.08,759.74,2514.43,6,In Progress,No,
T00432,2024-10-24,C111,P030,R05,T04,1,757.08,600.68,156.4,1048.14,5,In Progress,No,
T00433,2025-04-14,C129,P018,R01,T06,2,2023.31,1613.88,409.43,1785.34,5,Completed,Yes,3.0
T00434,2025-10-27,C013,P024,R18,T03,3,2600.06,2057.63,542.43,3543.69,7,Delayed,Yes,2.0
T00435,2025-08-21,C133,P016,R03,T03,4,7044.53,4545.27,2499.26,6740.99,10,Delayed,Yes,2.0
T00436,2024-04-12,C108,P011,R16,T06,3,4573.8,3141.75,1432.05,3985.64,12,Delayed,Yes,3.0
T00437,2025-04-12,C128,P032,R16,T06,3,3642.78,3024.98,617.8,2894.53,2,Completed,Yes,
T00438,2024-08-28,C217,P029,R03,T03,6,6409.36,5265.55,1143.81,7631.78,6,Completed,Yes,5.0
T00439,2025-06-07,C132,P029,R08,T06,2,2802.49,2168.42,634.07,2468.46,20,Delayed,Yes,3.0
T00440,2024-02-19,C216,P026,R05,,4,1776.96,1204.61,572.35,1429.73,3,Completed,Yes,3.0
T00441,2025-12-29,C193,P032,R03,T01,8,7357.58,5374.15,1983.43,8613.27,8,Completed,Yes,5.0
T00442,2024-09-04,C135,P029,R10,T01,3,3226.84,2098.3,1128.54,4133.91,1,Completed,Yes,
T00443,2024-03-13,C061,P021,R01,T05,8,12146.6,8622.3,3524.3,9645.21,3,In Progress,No,
T00444,2025-12-16,C083,P013,R16,T01,4,3224.88,2481.9,742.98,3467.2,6,Delayed,Yes,
T00445,2024-07-14,C184,P002,R13,T04,2,3041.73,1975.53,1066.2,3260.86,3,Completed,Yes,
T00446,2024-07-31,C117,P010,R05,T07,1,903.21,672.26,230.95,939.1,6,Completed,Yes,
T00447,2025-01-16,C148,P013,R16,T01,3,2355.91,1720.15,635.76,2475.38,2,Completed,Yes,4.0
T00448,2025-11-01,C158,P023,R01,T01,4,1839.14,1241.59,597.55,2275.48,4,Completed,Yes,4.0
T00449,2024-01-22,C140,P009,R12,T01,1,683.28,442.08,241.2,597.68,5,Completed,Yes,
T00450,2025-08-10,C189,P011,R13,T01,3,3414.19,2728.17,686.02,4121.99,4,Completed,Yes,4.0
T00451,2025-12-02,C021,P004,R05,T01,10,13865.79,11425.27,2440.52,14734.23,1,Completed,Yes,3.0
T00452,2024-08-24,C101,P007,R12,T06,3,2363.29,1547.22,816.07,2642.72,5,Completed,Yes,5.0
T00453,2025-11-28,C179,P014,R03,T05,8,1722.86,1180.16,542.7,1984.06,4,In Progress,No,
T00454,2025-03-28,C173,P003,R10,T03,1,864.03,619.44,244.59,844.09,20,Delayed,Yes,3.0
T00455,2025-05-04,C023,P017,R02,T03,3,1683.13,1081.96,601.17,1537.66,2,Completed,Yes,5.0
T00456,2025-10-19,C081,P017,R13,T04,2,886.7,564.17,322.53,994.77,2,Completed,Yes,4.0
T00457,2025-05-01,C047,P009,R16,T06,6,3470.08,2517.51,952.57,3718.44,5,Completed,Yes,4.0
T00458,2024-11-13,C005,P029,R18,T07,1,1318.45,975.26,343.19,1439.11,4,Completed,Yes,3.0
T00459,2025-07-02,C062,P032,R19,T05,3,2327.29,1785.89,541.4,2768.15,5,Completed,Yes,5.0
T00460,2025-05-25,C056,P021,R02,T01,3,4003.33,3330.01,673.32,3775.93,10,Delayed,Yes,3.0
T00461,2025-09-13,C046,P015,R10,T07,1,543.97,445.13,98.84,588.93,7,Delayed,Yes,3.0
T00462,2024-08-14,C079,P015,R08,T06,5,2758.9,2166.53,592.37,3085.22,5,In Progress,No,
T00463,2024-01-09,C142,P013,R09,T02,4,2978.74,1860.46,1118.28,3116.9,8,Completed,Yes,4.0
T00464,2024-04-16,C195,P010,R01,T07,10,10489.63,8687.63,1802.0,10768.05,7,In Progress,No,
T00465,2024-04-12,C075,P006,R08,T01,5,6170.5,4563.05,1607.45,5558.6,3,Completed,Yes,5.0
T00466,2024-06-18,C029,P026,R19,T07,4,1382.39,989.52,392.87,1412.41,6,Completed,Yes,5.0
T00467,2024-10-10,C088,P027,R09,T03,3,2539.6,1998.73,540.87,3617.53,5,Completed,Yes,4.0
T00468,2024-12-14,C083,P010,R03,T01,1,945.92,688.22,257.7,1041.51,5,In Progress,No,
T00469,2025-02-17,C076,P020,R06,T05,5,817.99,513.5,304.49,838.52,3,In Progress,No,
T00470,2024-03-25,C057,P018,R19,T04,2,2204.4,1394.67,809.73,1662.59,5,Completed,Yes,3.0
T00471,2025-02-20,C038,P031,R04,T06,6,2929.29,2353.23,576.06,3111.79,2,Completed,Yes,4.0
T00472,2024-05-30,C037,P017,R02,T03,5,2711.85,1773.44,938.41,2485.11,4,Completed,Yes,3.0
T00473,2025-06-14,C115,P007,R06,T02,2,1841.41,1285.57,555.84,1993.78,4,In Progress,No,
T00474,2024-07-09,C141,P001,R13,T02,3,638.95,402.21,236.74,803.22,4,Completed,Yes,3.0
T00475,2024-01-15,C052,P003,R18,T02,5,4979.65,3760.74,1218.91,4858.38,7,Completed,Yes,4.0
T00476,2025-05-01,C073,P028,R05,T02,2,3298.55,2393.78,904.77,2899.98,2,Completed,Yes,5.0
T00477,2025-11-12,C061,P027,R11,T07,3,2839.0,2050.78,788.22,3052.83,6,In Progress,No,
T00478,2024-12-02,C092,P026,R02,T01,3,1144.35,923.22,221.13,1172.19,4,In Progress,No,
T00479,2025-12-29,C202,P009,R16,T05,4,2373.96,1937.7,436.26,2502.8,1,Completed,Yes,4.0
T00480,2025-02-04,C001,P020,R08,T02,4,804.55,627.08,177.47,681.59,1,Completed,Yes,5.0
T00481,2025-04-02,C188,P010,R08,T04,5,5068.71,3706.97,1361.74,5056.5,4,Completed,Yes,4.0
T00482,2025-04-11,C138,P029,R12,T02,3,4652.02,3026.23,1625.79,3750.44,8,Completed,Yes,4.0
T00483,2024-08-28,C071,P015,R17,T01,10,4725.07,3766.51,958.56,6100.55,2,Completed,Yes,5.0
T00484,2024-01-09,C052,P022,R18,T03,3,5324.37,3525.2,1799.17,5139.91,5,In Progress,No,
